"var1.pred","var1.var","Longitude","Latitude"
3.20005137106311,2.18956824130991,-113.166666666572,48.9583333333255
3.20005133981834,2.1895682415499,-112.416666666566,48.9583333333255
3.20005133144616,2.18956824161054,-111.458333333225,48.9583333333255
3.20005132805693,2.1895682415855,-109.791666666545,48.9583333333255
3.20005132792707,2.18956824158309,-109.749999999878,48.9583333333255
3.20005132659403,2.18956824155764,-109.416666666542,48.9583333333255
3.20004444476401,2.18956810735935,-104.749999999838,48.9583333333255
3.19994290040078,2.18956612580947,-103.291666666493,48.9583333333255
3.19911353284472,2.18954776714133,-102.124999999817,48.9583333333255
3.19868633308743,2.18953676506628,-101.916666666482,48.9583333333255
3.1975864293323,2.18950359183641,-101.583333333146,48.9583333333255
3.18940245718682,2.18903738295196,-100.70833333314,48.9583333333255
3.18349343766435,2.18846016855538,-100.416666666471,48.9583333333255
3.16484226331546,2.18531230988075,-99.8333333331326,48.9583333333255
3.18378035849628,2.18811245907896,-97.5416666664477,48.9583333333255
3.18756481816385,2.18849010984734,-97.4166666664467,48.9583333333255
3.22026071633512,2.18926972310994,-95.9583333331017,48.9583333333255
3.22202365334323,2.18924525791585,-95.8749999997677,48.9583333333255
3.2348752325772,2.18899613703759,-94.9999999997608,48.9583333333255
3.19040152207304,2.18778754555466,-122.749999999982,48.9166666666585
3.20289814053225,2.18783570341334,-121.624999999973,48.9166666666585
3.20888620694099,2.18903511698169,-120.8333333333,48.9166666666585
3.20840315151189,2.18920683148585,-120.624999999965,48.9166666666585
3.20769289917964,2.1893059109093,-120.458333333297,48.9166666666585
3.20637279630676,2.18940701442368,-120.208333333295,48.9166666666585
3.20417506051355,2.18949618121929,-119.791666666625,48.9166666666585
3.20006978403024,2.18956809072,-116.416666666598,48.9166666666585
3.20006396712476,2.18956813924253,-116.208333333263,48.9166666666585
3.20005932921512,2.18956817745017,-115.958333333261,48.9166666666585
3.20005194913803,2.18956823682566,-114.58333333325,48.9166666666585
3.20005155261705,2.18956823991127,-114.041666666579,48.9166666666585
3.20005135616368,2.18956824142533,-112.91666666657,48.9166666666585
3.20005133620554,2.18956824157712,-112.166666666564,48.9166666666585
3.20005133448711,2.18956824158978,-111.999999999896,48.9166666666585
3.20005132673416,2.18956824156042,-109.499999999876,48.9166666666585
3.20005132608762,2.18956824154789,-109.374999999875,48.9166666666585
3.20005131082189,2.18956824124241,-108.249999999866,48.9166666666585
3.20005129032799,2.18956824082739,-107.749999999862,48.9166666666585
3.19993934105441,2.18956605425854,-103.291666666493,48.9166666666585
3.19959570962852,2.18955891905393,-102.541666666487,48.9166666666585
3.19914253847019,2.18954847340814,-102.166666666484,48.9166666666585
3.18095610287276,2.18815054441639,-100.374999999804,48.9166666666585
3.13538029146732,2.17608707486725,-98.6666666664566,48.9166666666585
3.16538946047513,2.18506409343223,-97.9583333331176,48.9166666666585
3.16727350343922,2.18545787318229,-97.9166666664506,48.9166666666585
3.1777209684572,2.18727616077433,-97.6666666664486,48.9166666666585
3.22271032663027,2.18921929496197,-95.9583333331017,48.9166666666585
3.23459751066974,2.18898908002745,-95.4166666664307,48.9166666666585
3.23946320049807,2.18886893441351,-94.9999999997608,48.9166666666585
3.19184247835032,2.18663958372964,-122.249999999978,48.8749999999915
3.21007757022762,2.18903514184523,-120.749999999966,48.8749999999915
3.20533978140088,2.18946683151626,-119.916666666626,48.8749999999915
3.20322166996567,2.18952304553774,-119.499999999956,48.8749999999915
3.20012047888373,2.18956765919288,-117.124999999937,48.8749999999915
3.20010271919729,2.18956781347696,-116.958333333269,48.8749999999915
3.20008669075949,2.18956795057123,-116.749999999934,48.8749999999915
3.2000537513314,2.1895682227331,-115.291666666589,48.8749999999915
3.20005324656805,2.18956822671242,-115.166666666588,48.8749999999915
3.20005227782868,2.18956823430118,-114.791666666585,48.8749999999915
3.20005137684974,2.18956824126815,-113.208333333239,48.8749999999915
3.20005133039232,2.18956824161276,-111.041666666555,48.8749999999915
3.20005132895278,2.18956824160048,-110.249999999882,48.8749999999915
3.20005132722765,2.18956824156987,-109.666666666544,48.8749999999915
3.20005132322556,2.18956824149182,-109.041666666539,48.8749999999915
3.20005114527,2.18956823789165,-106.791666666521,48.8749999999915
3.20002764808243,2.18956778136232,-104.124999999833,48.8749999999915
3.19999897082176,2.1895672241789,-103.708333333163,48.8749999999915
3.19985097187848,2.18956428174414,-102.999999999824,48.8749999999915
3.19954000250264,2.18955769627087,-102.49999999982,48.8749999999915
3.19929865487092,2.18955220264939,-102.291666666485,48.8749999999915
3.19923840659055,2.18955077895785,-102.249999999818,48.8749999999915
3.19855295303137,2.18953310816501,-101.916666666482,48.8749999999915
3.19579351797126,2.18943454482941,-101.333333333144,48.8749999999915
3.19300064031597,2.18929002804098,-101.041666666476,48.8749999999915
3.19134307851225,2.18918296060436,-100.916666666475,48.8749999999915
3.18182382280729,2.18826080247559,-100.458333333138,48.8749999999915
3.15699797743195,2.18339020908158,-99.8333333331326,48.8749999999915
3.14187850315438,2.17867136270542,-99.5416666664636,48.8749999999915
3.14608505606066,2.17977929184335,-98.2499999997866,48.8749999999915
3.22202213793242,2.18921017754345,-96.0833333331027,48.8749999999915
3.20768345914173,2.18743395161247,-121.458333333305,48.8333333333245
3.21191392700667,2.18877332471199,-120.874999999967,48.8333333333245
3.20991623150945,2.18922540193743,-120.458333333297,48.8333333333245
3.2071188313883,2.1894104954514,-120.083333333294,48.8333333333245
3.20250698882411,2.18953784941635,-119.249999999954,48.8333333333245
3.20038729754981,2.18956520856167,-117.999999999944,48.8333333333245
3.20034279347843,2.18956563743011,-117.91666666661,48.8333333333245
3.2001141073527,2.18956772180543,-117.041666666603,48.8333333333245
3.20005878497425,2.18956818302337,-115.874999999927,48.8333333333245
3.20005257062278,2.18956823208317,-114.916666666586,48.8333333333245
3.20005133281656,2.18956824160092,-111.749999999894,48.8333333333245
3.20005132616274,2.18956824154956,-109.499999999876,48.8333333333245
3.20005132484046,2.18956824152388,-109.291666666541,48.8333333333245
3.20005129692789,2.18956824096213,-107.958333333197,48.8333333333245
3.20005129046005,2.18956824083068,-107.833333333196,48.8333333333245
3.20005126571135,2.18956824032702,-107.49999999986,48.8333333333245
3.20005123637756,2.18956823973024,-107.249999999858,48.8333333333245
3.20005113776242,2.18956823773139,-106.791666666521,48.8333333333245
3.20004769258566,2.18956816985165,-105.124999999841,48.8333333333245
3.20004503035175,2.18956811797307,-104.833333333172,48.8333333333245
3.20002707535408,2.18956776963877,-104.124999999833,48.8333333333245
3.19987475758894,2.18956476102706,-103.083333333158,48.8333333333245
3.19943165088214,2.18955526843649,-102.416666666486,48.8333333333245
3.19848631596838,2.18953124179786,-101.916666666482,48.8333333333245
3.11333285353996,2.16603344298268,-98.8333333331246,48.8333333333245
3.19821164853935,2.18899299733922,-96.9999999997767,48.8333333333245
3.20300357395148,2.18914854395728,-96.8333333331087,48.8333333333245
3.2323246815339,2.18901068832351,-95.8333333331007,48.8333333333245
3.18603023391489,2.18550789478897,-122.541666666647,48.7916666666575
3.20839353603831,2.18680203178749,-121.499999999972,48.7916666666575
3.21254341179696,2.18901005988505,-120.624999999965,48.7916666666575
3.20227444419451,2.18954252103309,-119.124999999953,48.7916666666575
3.20188935550266,2.18954794853546,-118.999999999952,48.7916666666575
3.20026710466318,2.18956638221444,-117.708333333275,48.7916666666575
3.20008475349013,2.18956797337908,-116.6666666666,48.7916666666575
3.20005338602498,2.18956822585453,-115.166666666588,48.7916666666575
3.20005242514889,2.1895682332669,-114.833333333252,48.7916666666575
3.20005163834859,2.18956823928629,-114.16666666658,48.7916666666575
3.20005136296898,2.18956824137558,-112.999999999904,48.7916666666575
3.20005133910925,2.18956824155529,-112.333333333232,48.7916666666575
3.20005132944928,2.18956824160598,-110.583333333218,48.7916666666575
3.20005132760756,2.18956824157679,-109.874999999879,48.7916666666575
3.20005131236486,2.18956824127558,-108.458333333201,48.7916666666575
3.20005106790667,2.18956823630839,-106.624999999853,48.7916666666575
3.20004996072423,2.18956821423365,-105.666666666512,48.7916666666575
3.20004947532128,2.18956820465127,-105.499999999844,48.7916666666575
3.20004379809921,2.18956809368715,-104.749999999838,48.7916666666575
3.20003594960925,2.18956794119401,-104.374999999835,48.7916666666575
3.20001719656467,2.18956757706402,-103.958333333165,48.7916666666575
3.19998670919172,2.18956698257342,-103.624999999829,48.7916666666575
3.19970902432588,2.18956133930858,-102.749999999822,48.7916666666575
3.19532747347247,2.18941355324918,-101.333333333144,48.7916666666575
3.18502289419761,2.18862922482556,-100.666666666473,48.7916666666575
3.17748254361055,2.18766677754489,-100.416666666471,48.7916666666575
3.16043686950483,2.18428017102269,-100.041666666468,48.7916666666575
3.12203610876371,2.17048238519148,-99.4583333331296,48.7916666666575
3.15911712345837,2.18333609581083,-97.8749999997836,48.7916666666575
3.24331725317783,2.18871802028825,-95.6249999997657,48.7916666666575
3.24724511589801,2.18860057767434,-95.4999999997647,48.7916666666575
3.25518578028068,2.18833479791122,-95.1666666664288,48.7916666666575
3.18556596783699,2.18625518643523,-122.91666666665,48.7499999999905
3.18887845617115,2.18378442502238,-122.208333333311,48.7499999999905
3.21108443659416,2.186374483901,-121.458333333305,48.7499999999905
3.21430779175407,2.18892338237365,-120.624999999965,48.7499999999905
3.20503192103324,2.18949383239851,-119.624999999957,48.7499999999905
3.20015229941762,2.18956741362622,-117.249999999938,48.7499999999905
3.20011558929004,2.18956772260983,-116.999999999936,48.7499999999905
3.20007706203906,2.18956803863358,-116.499999999932,48.7499999999905
3.20005637462816,2.189568202869,-115.624999999925,48.7499999999905
3.20005531799981,2.18956821106734,-115.499999999924,48.7499999999905
3.20005140520267,2.18956824105812,-113.416666666574,48.7499999999905
3.20005136111026,2.1895682413902,-112.958333333237,48.7499999999905
3.20005135255562,2.18956824145455,-112.791666666569,48.7499999999905
3.20005132755617,2.18956824157572,-109.916666666546,48.7499999999905
3.20005132665432,2.18956824155902,-109.708333333211,48.7499999999905
3.20005132644389,2.18956824155504,-109.666666666544,48.7499999999905
3.20005132622196,2.18956824155084,-109.624999999877,48.7499999999905
3.20005123814853,2.18956823976383,-107.333333333192,48.7499999999905
3.20005110672352,2.18956823708349,-106.749999999854,48.7499999999905
3.20005105743672,2.18956823608261,-106.624999999853,48.7499999999905
3.2000500286775,2.18956821548982,-105.708333333179,48.7499999999905
3.20004653775663,2.18956814682735,-104.99999999984,48.7499999999905
3.20004423040282,2.18956810176128,-104.791666666505,48.7499999999905
3.20003896748892,2.18956799929066,-104.499999999836,48.7499999999905
3.20001038635127,2.18956744357807,-103.874999999831,48.7499999999905
3.19990423331869,2.18956534908891,-103.208333333159,48.7499999999905
3.09829372616221,2.15767034854318,-99.2499999997946,48.7499999999905
3.15821004967117,2.18299593756863,-97.8333333331166,48.7499999999905
3.25955163524867,2.18815567208414,-95.2916666664297,48.7499999999905
3.18438744418075,2.18576421033396,-122.958333333317,48.7083333333236
3.20072319657575,2.18337707656796,-121.833333333308,48.7083333333236
3.20234019592014,2.18360595050298,-121.791666666641,48.7083333333236
3.21769506967995,2.18702701351788,-121.208333333303,48.7083333333236
3.21537595118395,2.18895141335349,-120.541666666631,48.7083333333236
3.20283803029542,2.18953633768859,-119.16666666662,48.7083333333236
3.20048475774057,2.189564469672,-118.041666666611,48.7083333333236
3.2000657712879,2.18956813004728,-116.166666666596,48.7083333333236
3.20005390223944,2.1895682221408,-115.249999999922,48.7083333333236
3.20005224799588,2.18956823471269,-114.708333333251,48.7083333333236
3.20005151601317,2.18956824022855,-113.874999999911,48.7083333333236
3.20005133245052,2.18956824160189,-111.66666666656,48.7083333333236
3.20005132929315,2.18956824160282,-110.583333333218,48.7083333333236
3.2000513244783,2.18956824151748,-109.416666666542,48.7083333333236
3.20005132379609,2.18956824150424,-109.333333333208,48.7083333333236
3.20005127291598,2.18956824047578,-107.708333333195,48.7083333333236
3.20005100573779,2.18956823501728,-106.541666666519,48.7083333333236
3.20004939048507,2.18956820271921,-105.499999999844,48.7083333333236
3.20004889380373,2.18956819289299,-105.374999999843,48.7083333333236
3.20003255905796,2.18956787402969,-104.291666666501,48.7083333333236
3.19993274888228,2.18956591547146,-103.33333333316,48.7083333333236
3.19842337115143,2.18952944277581,-101.958333333149,48.7083333333236
3.12994014174482,2.17403404331631,-99.7499999997986,48.7083333333236
3.12235947110545,2.17065126955536,-99.6666666664646,48.7083333333236
3.11456996246856,2.16682801208822,-99.5833333331306,48.7083333333236
3.27375106157052,2.18753752223111,-94.8749999997598,48.7083333333236
3.1855080786403,2.18611571230243,-123.124999999985,48.6666666666566
3.1902102744726,2.1805545218913,-122.08333333331,48.6666666666566
3.19944523918997,2.18154579398396,-121.874999999975,48.6666666666566
3.20005559875681,2.18956820939374,-115.499999999924,48.6666666666566
3.20005252982358,2.18956823263467,-114.833333333252,48.6666666666566
3.20005196384053,2.18956823688411,-114.499999999916,48.6666666666566
3.20005150590822,2.18956824030969,-113.833333333244,48.6666666666566
3.20005144769998,2.18956824074438,-113.624999999909,48.6666666666566
3.20005138703446,2.18956824119745,-113.249999999906,48.6666666666566
3.20005134444961,2.18956824151541,-112.541666666567,48.6666666666566
3.20005133457154,2.18956824158753,-111.958333333229,48.6666666666566
3.20005133134855,2.18956824160688,-111.416666666558,48.6666666666566
3.20005132844758,2.18956824159041,-110.291666666549,48.6666666666566
3.20005127862814,2.18956824059426,-107.833333333196,48.6666666666566
3.20005082482113,2.1895682313188,-106.291666666517,48.6666666666566
3.20004795158035,2.18956817408619,-105.208333333175,48.6666666666566
3.20004335922073,2.1895680839307,-104.749999999838,48.6666666666566
3.19607178823779,2.18944644490818,-101.499999999812,48.6666666666566
3.19463251406303,2.18937991073864,-101.333333333144,48.6666666666566
3.18847893686448,2.18896062648806,-100.916666666475,48.6666666666566
3.10548436559422,2.16193385736865,-99.5833333331306,48.6666666666566
3.26535522474187,2.18788587664507,-95.5416666664317,48.6666666666566
3.27099001796292,2.18764028918689,-95.4166666664307,48.6666666666566
3.24895935303819,2.18857424670831,-93.8749999997518,48.6666666666566
3.17955605597445,2.1782435459508,-122.333333333312,48.6249999999896
3.20664417878277,2.18068434137968,-121.749999999974,48.6249999999896
3.21041213167405,2.1893663467117,-119.958333333293,48.6249999999896
3.2008051190422,2.18956163431593,-118.291666666613,48.6249999999896
3.20015147538323,2.18956745189803,-117.166666666604,48.6249999999896
3.20009424281984,2.18956791020091,-116.708333333267,48.6249999999896
3.20005841722045,2.18956818828157,-115.749999999926,48.6249999999896
3.2000545400689,2.18956821761012,-115.333333333256,48.6249999999896
3.20005151005671,2.18956824028377,-113.833333333244,48.6249999999896
3.200051347301,2.1895682414942,-112.624999999901,48.6249999999896
3.20005133764804,2.18956824156531,-112.208333333231,48.6249999999896
3.20005133390392,2.18956824159162,-111.874999999895,48.6249999999896
3.20005133299644,2.18956824159746,-111.749999999894,48.6249999999896
3.20005133090919,2.18956824160738,-111.291666666557,48.6249999999896
3.20005133031295,2.18956824160759,-111.083333333222,48.6249999999896
3.20005132842411,2.18956824158954,-110.333333333216,48.6249999999896
3.2000513281615,2.18956824158535,-110.249999999882,48.6249999999896
3.20005132772215,2.18956824157796,-110.124999999881,48.6249999999896
3.20005117368655,2.18956823843817,-107.08333333319,48.6249999999896
3.20005110436828,2.18956823701078,-106.833333333188,48.6249999999896
3.20005041955962,2.18956822306613,-105.958333333181,48.6249999999896
3.20004930255063,2.18956820066941,-105.499999999844,48.6249999999896
3.2000469906756,2.18956815484747,-105.083333333174,48.6249999999896
3.19998639536192,2.18956697024459,-103.666666666496,48.6249999999896
3.19992755781022,2.18956580750224,-103.33333333316,48.6249999999896
3.19979580751931,2.18956313713642,-102.958333333157,48.6249999999896
3.19440838297301,2.18936846145909,-101.333333333144,48.6249999999896
3.14889280393372,2.18103726407387,-100.083333333135,48.6249999999896
3.13385562574392,2.17565553563031,-99.9166666664666,48.6249999999896
3.2116499335888,2.189002188067,-96.7083333331077,48.6249999999896
3.25651429531198,2.1882096402515,-95.8333333331007,48.6249999999896
3.29365070363695,2.1864470705922,-94.9999999997608,48.6249999999896
3.27944771124976,2.18725720826614,-94.3333333330888,48.6249999999896
3.26378465344408,2.18800073075899,-94.0416666664198,48.6249999999896
3.17312679508363,2.17709861807757,-122.541666666647,48.5833333333226
3.20861936932043,2.18943136154937,-119.749999999958,48.5833333333226
3.20526470750759,2.18950283304071,-119.416666666622,48.5833333333226
3.20091118476719,2.18956075947132,-118.33333333328,48.5833333333226
3.20027614754439,2.18956644226962,-117.583333333274,48.5833333333226
3.20005294267685,2.18956822967129,-114.958333333253,48.5833333333226
3.20005134760152,2.18956824149192,-112.624999999901,48.5833333333226
3.20005133038601,2.18956824160668,-111.124999999889,48.5833333333226
3.20005133005269,2.18956824160584,-110.999999999888,48.5833333333226
3.20005132558365,2.18956824153893,-109.749999999878,48.5833333333226
3.20005132369078,2.18956824150298,-109.499999999876,48.5833333333226
3.20005131040988,2.18956824124172,-108.666666666536,48.5833333333226
3.20005130114897,2.18956824105601,-108.374999999867,48.5833333333226
3.20005127988188,2.18956824062458,-107.958333333197,48.5833333333226
3.20005093778245,2.18956823357317,-106.499999999852,48.5833333333226
3.20005074862376,2.18956822969615,-106.24999999985,48.5833333333226
3.20004909691454,2.18956819638757,-105.458333333177,48.5833333333226
3.19996004589205,2.18956644925479,-103.499999999828,48.5833333333226
3.19981058010143,2.18956343744091,-102.999999999824,48.5833333333226
3.19936530684167,2.18955372157451,-102.458333333153,48.5833333333226
3.19541903641065,2.18941772468628,-101.458333333145,48.5833333333226
3.18147337731938,2.18821727936695,-100.70833333314,48.5833333333226
3.14131808394096,2.17849068655388,-100.041666666468,48.5833333333226
3.13359155119087,2.17435135084094,-97.9166666664506,48.5833333333226
3.15084284091823,2.18039321824262,-97.7499999997826,48.5833333333226
3.22102390770514,2.18896922625442,-96.5416666664397,48.5833333333226
3.23424942048631,2.18880678186744,-96.2916666664377,48.5833333333226
3.28499357593391,2.18690709743265,-95.4999999997647,48.5833333333226
3.28751461378785,2.18677036056146,-95.4583333330977,48.5833333333226
3.30013627081944,2.18603040024564,-95.2083333330958,48.5833333333226
3.304232489076,2.18577157302517,-95.0833333330948,48.5833333333226
3.26045446935943,2.18813922006489,-93.8749999997518,48.5833333333226
3.22621969506233,2.18920393748584,-93.2083333330798,48.5833333333226
3.18112212014962,2.18352916438532,-123.124999999985,48.5416666666556
3.19529535543062,2.17258443098082,-121.958333333309,48.5416666666556
3.23070192724231,2.18758193804384,-120.791666666633,48.5416666666556
3.21000165937077,2.18940415142427,-119.791666666625,48.5416666666556
3.20096206635736,2.18956042570282,-118.33333333328,48.5416666666556
3.20042318559101,2.18956524056897,-117.833333333276,48.5416666666556
3.20005143675169,2.18956824083298,-113.541666666575,48.5416666666556
3.20005133011042,2.18956824160497,-111.041666666555,48.5416666666556
3.20005129876176,2.1895682410099,-108.374999999867,48.5416666666556
3.2000512970011,2.18956824097444,-108.3333333332,48.5416666666556
3.20005127884985,2.18956824060646,-107.999999999864,48.5416666666556
3.2000512459847,2.18956823993322,-107.624999999861,48.5416666666556
3.20005121887213,2.18956823937425,-107.416666666526,48.5416666666556
3.20005110775106,2.18956823707288,-106.916666666522,48.5416666666556
3.20005072594083,2.18956822919318,-106.24999999985,48.5416666666556
3.20002781372389,2.18956777754832,-104.208333333167,48.5416666666556
3.19982503494775,2.18956372981357,-103.041666666491,48.5416666666556
3.19805638539091,2.18951855464787,-101.916666666482,48.5416666666556
3.19398204431591,2.18934587184321,-101.333333333144,48.5416666666556
3.18869678066035,2.18897915804967,-100.999999999809,48.5416666666556
3.01053457572715,2.0816127846936,-98.6666666664566,48.5416666666556
3.0357819628251,2.10765557397933,-98.4999999997886,48.5416666666556
3.20400302151868,2.18867276460339,-96.9166666664427,48.5416666666556
3.20608364131627,2.18874036760913,-96.8749999997757,48.5416666666556
3.31486714625508,2.18502560550941,-95.1666666664288,48.5416666666556
3.31857532168674,2.18477476497514,-94.7083333330918,48.5416666666556
3.30801941420494,2.18553383412079,-94.4583333330898,48.5416666666556
3.30303045590569,2.18586883380919,-94.3749999997558,48.5416666666556
3.16776892801615,2.17463299016313,-122.749999999982,48.4999999999886
3.21735846341963,2.17328278045416,-121.708333333307,48.4999999999886
3.20018440860667,2.18956722154331,-117.249999999938,48.4999999999886
3.20012847879883,2.18956765769118,-116.958333333269,48.4999999999886
3.20005157482352,2.18956823982152,-113.958333333245,48.4999999999886
3.20005152199424,2.18956824020888,-113.833333333244,48.4999999999886
3.20005135321324,2.18956824145025,-112.749999999902,48.4999999999886
3.20005134421588,2.18956824151651,-112.4999999999,48.4999999999886
3.20005132912714,2.18956824159674,-110.708333333219,48.4999999999886
3.20005132863077,2.1895682415906,-110.541666666551,48.4999999999886
3.20005132722337,2.18956824156834,-110.166666666548,48.4999999999886
3.20005132563807,2.18956824153989,-109.874999999879,48.4999999999886
3.20005010089643,2.18956821633703,-105.83333333318,48.4999999999886
3.20004915983973,2.18956819725641,-105.499999999844,48.4999999999886
3.2000473999917,2.18956816195146,-105.166666666508,48.4999999999886
3.20004460963644,2.18956810647726,-104.874999999839,48.4999999999886
3.20004347790783,2.18956808407947,-104.791666666505,48.4999999999886
3.2000310300481,2.1895678392789,-104.291666666501,48.4999999999886
3.19998325181236,2.18956690174662,-103.666666666496,48.4999999999886
3.19074114735997,2.18914009343429,-101.12499999981,48.4999999999886
3.15333450083462,2.18237816022387,-100.249999999803,48.4999999999886
3.10543561160643,2.1619262507414,-99.8333333331326,48.4999999999886
3.12893782911172,2.17207055603689,-97.8749999997836,48.4999999999886
3.29640404543988,2.18621064214948,-95.6249999997657,48.4999999999886
3.33655652889113,2.18333484078211,-94.8333333330928,48.4999999999886
3.24946477129195,2.18855167698801,-93.5416666664158,48.4999999999886
3.2371272981194,2.18893540516162,-93.3333333330808,48.4999999999886
3.16674480152223,2.17359307769478,-122.833333333316,48.4583333333216
3.1627809745282,2.1698192236603,-122.708333333315,48.4583333333216
3.20472936352813,2.16454711185301,-121.874999999975,48.4583333333216
3.24513882102672,2.18500152638017,-120.999999999968,48.4583333333216
3.21709939761145,2.1892049131413,-120.041666666627,48.4583333333216
3.20289334517683,2.18954097441247,-118.916666666618,48.4583333333216
3.2014203760709,2.1895564648653,-118.499999999948,48.4583333333216
3.20043044597774,2.18956526740744,-117.791666666609,48.4583333333216
3.20010540352991,2.18956783904612,-116.749999999934,48.4583333333216
3.20006536541532,2.18956813864475,-116.041666666595,48.4583333333216
3.20005184821804,2.18956823783352,-114.333333333248,48.4583333333216
3.20005157976998,2.18956823979062,-113.958333333245,48.4583333333216
3.20005133682712,2.18956824156954,-112.124999999897,48.4583333333216
3.20005133575965,2.18956824157695,-112.041666666563,48.4583333333216
3.20005133484628,2.18956824158313,-111.958333333229,48.4583333333216
3.20005133095547,2.18956824160326,-111.333333333224,48.4583333333216
3.20005132819407,2.18956824158359,-110.458333333217,48.4583333333216
3.2000513260598,2.18956824154746,-109.99999999988,48.4583333333216
3.20005063107229,2.18956822715551,-106.208333333183,48.4583333333216
3.20004953562869,2.18956820468298,-105.624999999845,48.4583333333216
3.19998238436202,2.18956688186839,-103.666666666496,48.4583333333216
3.19925944327878,2.18955121934212,-102.416666666486,48.4583333333216
3.19827018629056,2.18952494594459,-101.999999999816,48.4583333333216
3.19795763271064,2.18951547323467,-101.916666666482,48.4583333333216
3.19536657523715,2.18941525219073,-101.499999999812,48.4583333333216
2.93542359585969,1.98191859485655,-98.8749999997916,48.4583333333216
2.94754902966546,2.0000184172281,-98.7499999997906,48.4583333333216
2.96157066921593,2.01999666809701,-98.6666666664566,48.4583333333216
3.15030842155675,2.17971939014903,-97.6666666664486,48.4583333333216
3.26732318586444,2.18783888857219,-93.7083333330838,48.4583333333216
3.24826976000918,2.18859093289763,-93.4583333330818,48.4583333333216
3.24037576146533,2.18884127609393,-93.3333333330808,48.4583333333216
