"var1.pred","var1.var","Longitude","Latitude"
1.79652461657942,2.28279400071392,-94.9999999997608,49.2916666666615
1.79653459692836,2.28279399159456,-94.8749999997598,49.0833333333265
1.79655431030886,2.28279389567892,-122.208333333311,49.0416666666595
1.79653168338949,2.28279396677929,-120.999999999968,49.0416666666595
1.7965292737536,2.28279395834551,-120.874999999967,49.0416666666595
1.79652578768758,2.28279388822634,-120.624999999965,49.0416666666595
1.79652147777874,2.28279249498583,-120.124999999961,49.0416666666595
1.79641244340551,2.28149398913007,-118.33333333328,49.0416666666595
1.79643739493834,2.28200209338244,-118.249999999946,49.0416666666595
1.79650850684384,2.2827638856139,-117.791666666609,49.0416666666595
1.7965223148939,2.28279400227706,-115.791666666593,49.0416666666595
1.79652231533921,2.28279400263036,-115.583333333258,49.0416666666595
1.79652231547239,2.28279400273598,-115.41666666659,49.0416666666595
1.79652231549127,2.28279400275096,-115.374999999923,49.0416666666595
1.79652231554008,2.28279400281295,-109.99999999988,49.0416666666595
1.79652231554882,2.282794002813,-109.833333333212,49.0416666666595
1.79652231556612,2.28279400281308,-109.16666666654,49.0416666666595
1.79652231556924,2.28279400281309,-108.708333333203,49.0416666666595
1.79652231557014,2.2827940028131,-107.91666666653,49.0416666666595
1.79652231555042,2.28279400281302,-105.624999999845,49.0416666666595
1.7965223154078,2.28279400281235,-105.166666666508,49.0416666666595
1.79652215468948,2.28279400205581,-103.499999999828,49.0416666666595
1.79652069328819,2.28279399516646,-102.749999999822,49.0416666666595
1.7965162011116,2.28279397383025,-102.041666666483,49.0416666666595
1.79651464017829,2.28279396618667,-101.749999999814,49.0416666666595
1.7965161128841,2.28279396925196,-101.166666666477,49.0416666666595
1.79661030353254,2.28279331954818,-98.2083333331196,49.0416666666595
1.79652362869998,2.28279400060306,-96.4999999997727,49.0416666666595
1.79652818221571,2.28279399739758,-95.8749999997677,49.0416666666595
1.79653596534065,2.28279399033752,-95.3333333330967,49.0416666666595
1.79653620947924,2.28279394982576,-123.083333333318,48.9999999999925
1.79654684747338,2.28279391079147,-122.791666666649,48.9999999999925
1.79654688973033,2.28279394036848,-121.333333333304,48.9999999999925
1.79643005331688,2.28186496641921,-119.249999999954,48.9999999999925
1.79652230105997,2.28279399127752,-116.374999999931,48.9999999999925
1.79652231555657,2.28279400281303,-113.74999999991,48.9999999999925
1.79652231555514,2.28279400281303,-113.708333333243,48.9999999999925
1.79652231554096,2.28279400281296,-113.416666666574,48.9999999999925
1.79652231537363,2.2827940028121,-112.041666666563,48.9999999999925
1.79652231535387,2.282794002812,-111.791666666561,48.9999999999925
1.79652231539427,2.2827940028122,-111.041666666555,48.9999999999925
1.79652231551403,2.28279400281282,-110.166666666548,48.9999999999925
1.79652231557026,2.2827940028131,-107.91666666653,48.9999999999925
1.79652231556425,2.28279400281308,-105.916666666514,48.9999999999925
1.79652207729891,2.28279400169145,-103.458333333161,48.9999999999925
1.79652109871318,2.28279399708001,-102.958333333157,48.9999999999925
1.79651131416834,2.28279394950301,-101.499999999812,48.9999999999925
1.79653495675314,2.28279391176576,-97.4999999997807,48.9999999999925
1.79652520276664,2.28279399970476,-96.2916666664377,48.9999999999925
1.79653336456535,2.28279399268863,-95.7083333330997,48.9999999999925
1.79655355402737,2.2827938844195,-122.833333333316,48.9583333333255
