"Longitude","Latitude","bias"
-76.226007044,40.782377937,2.35757996870417
-91.527675,42.20598,3.8809675800214
-70.1403312,44.189794,4.3091575906685
-75.370830842,40.013515448,57.5878267386266
-85.812813,33.749188,2.39418872254666
-86.629426,32.838737,2.6863052731507
-85.510188,32.599688,1.63767515484331
-86.208867,34.267594,2.42636198651417
-86.152097,34.203166,0.842089580474911
-90.219294,41.789475,62.154792601663
-122.645877,47.10305,13.7404091885214
-68.7358642,44.5703522,2.90624586448441
-95.3676974,29.7589382,110.853320203719
-87.6986407,34.7650888,34.922040918089
-111.92842,40.43434,28.5149668690562
-91.09031,41.3718,30.190918350031
-96.81038,39.10917,14.9348815280265
-69.489212,44.309601,0.63730172097067
-69.3344892,44.6111793,0.606350987378842
-89.590812,40.682437,736.607559620305
-76.185929774,40.087973092,270.510902666711
-70.4429632,43.679697,77.5511997075603
-85.190062,32.857687,1.11004941986295
-85.603688,32.611562,0.729883277442607
-90.110938,38.883437,41.1131168048575
-110.34648,31.56357,8.59383547798693
-87.971937,34.755313,1.01166196323395
-87.401688,31.432938,0.0879824660766681
-70.064437,44.001063,2.30915899147127
-74.870855672,40.106937709,134.126185866845
-96.63145758,28.606452535,7.74025124155304
-87.774563,31.708813,0.0769892436554799
-85.881687,34.294187,1.06254007882606
-89.679063,40.696938,345.745598456815
-82.613056,38.452778,99.7533235772284
-88.0795189387755,30.8204494081633,3.89177287305477
-86.694187,33.529938,39.7368365984817
-88.314563,41.756563,91.9868596583792
-88.494563,39.226687,5.27206068603477
-87.819563,41.274187,22.5529755689249
-76.118682161,40.269758706,92.85327238941
-73.5398476,40.7920441,409.744504235688
-87.6196881542993,34.7805038416162,92.3339217943165
-70.4428286,43.5009176,20.4332552904734
-87.891813,31.498063,0.297140679410114
-86.952687,34.706063,3.38931639056011
-82.694444,38.536111,7.28351989007917
-73.918437,41.585313,221.37135142202
-75.498034691,40.535410761,118.646616439387
-76.073071,40.127544,14.0764874843323
-81.924776,36.708489,11.6355271846959
-70.7343581,43.3063254,5.84730224544391
-86.6072054,33.1781718,0.779374138184895
-89.071938447,40.742,6.04246773784539
-75.804910898,40.296152355,54.2618704795595
-76.729735846,40.201694233,150.680505763031
-93.7238,41.5660733333333,2085.73114813076
-86.459697,32.464025,9.88782711714184
-86.864688,33.100938,1.25296305984559
-85.758456,38.252665,268.352426787022
-74.603544,41.730777,4.87907772128476
-86.395758,35.845497,104.775197292734
-72.8598989,41.6948343,43.3241504476378
-123.191303,44.8560029,92.3863719708047
-70.015563,43.962937,7.16008721828466
-94.35591,46.08966,6.22521900492505
-69.791336,44.286011,1.79754982254965
-86.353437,33.277938,3.26605186894496
-88.341562,42.178313,38.3495709100192
-90.040312,38.795187,88.9386841359522
-76.69671068,39.735553186,15.616179046463
-112.121532337316,33.62945095,1176.83209145549
-123.0950506,44.0505054,978.861239706267
-88.613889,37.096667,149.525592552901
-73.734813,40.778437,247.610653461125
-73.373188,42.692437,1.17940652635448
-82.12626,33.42984,11.1234204917811
-88.040937,41.529812,105.825451897039
-93.387176,45.197743,217.306776442514
-121.13164,44.02495,50.19776251734
-85.80032,39.58317,10.0206092648128
-87.773813,30.881687,1.11285612679938
-87.683063,30.411563,1.63485068139325
-85.954063,33.530313,0.540804265874952
-94.21183,39.040989,26.6417154229597
-122.206976,47.722275,149.120977755115
-69.756438,43.800812,13.9470101214177
-73.480312,40.758938,839.609800136011
-86.1583502,39.7683331,389.832155607461
-82.6695085,27.7703796,202.95510266801
-73.9497211,40.6526006,174.742328425818
-86.2516406,33.1731716,0.823085159123346
-120.37917,43.27917,0.474004670793101
-123.204785,44.2191935,242.235406942123
-90.267062,40.712688,4.85015393818169
-89.040312,42.357687,316.475795795088
-87.591944,37.845,47.9505290394369
-87.919444,37.797778,1.0319150673301
-67.550938,45.217437,0.248565818515893
-93.6142725,42.021155,18.9376263263625
-73.093714,40.920966,261.099877482764
-87.867688,30.603313,6.39666366656576
-90.097813,38.862313,50.6984242922308
-90.577562,41.509187,1514.75089948757
-88.108063,41.506062,320.161034867713
-85.87,37.715,6.22638942545245
-75.84371,44.03396,50.6625531318181
-73.467345,40.776488,2060.77549358225
-75.689263713,40.503307908,14.1284900139363
-76.9180041,41.247344725,1933.23402140386
-111.215709,32.4446988,68.244139646612
-76.2982074735971,40.0739334206142,452.579124583192
-123.911203,45.559817,0.0551170577200458
-90.25704,41.79177,62.0185431612569
-86.484562,33.235687,3.884885086599
-86.846187,34.984313,1.22842080863276
-91.383188,40.550438,2.52643606485003
-91.438688,40.360312,3.94319838885228
-88.301312,42.010813,1167.09675021203
-88.285188,42.039437,635.752019193484
-89.353437,40.149563,17.8154521721656
-84.303333,38.376944,50.1000650307973
-84.4369445,39.070139,96.9311452632328
-73.9399067,42.8617222,45.0588160923965
-75.4596424,39.9017778,181.464372046856
-103.13604,32.702612,520.062864982462
-80.329579715,41.994873182,61.9246812026395
-77.249705,38.658172,160.679056822163
-97.4164,35.4278,405.904301245126
-87.29595,39.45633,264.830598733796
-106.4191,32.94195,0.366484606948095
-88.433063,42.475938,10.8519729782157
-88.244325,42.350352,47.5866013464776
-89.617812,40.611063,471.346555365795
-84.562222,38.208611,30.3859363874042
-88.07,37.534722,0.759648382964983
-73.876198,41.995899,5.33615710638277
-88.955065,36.012846,1.15945682722385
-86.9838165,34.6060203,4.65104424813986
-86.361916,32.479858,8.45196894371283
-86.601687,33.621313,34.8291394477421
-87.519063,34.970062,1.59220931620599
-86.527442,33.353532,1.91714566651797
-84.339368,33.583166,158.811610245309
-84.26409,33.246781,8.28268050643061
-88.305937,42.466813,133.695652679029
-90.513688,41.505688,776.803798630365
-78.395519721,40.333392271,28.8611679753833
-89.066688,42.174937,651.465303855333
-85.485313,33.309062,0.558423941663902
-75.6014328885526,39.6498823296759,1698.7481925153
-86.764313,34.692813,129.228198997668
-90.167687,38.884937,37.543872834057
-98.92687,48.05904,72.506099328674
-76.154417,40.086784,256.15848394887
-103.43538,43.7472,1.20780032772108
-91.0982366666667,41.3759433333333,20.5106365192685
-86.748688,34.858312,5.09203915251657
-88.620812,42.248562,50.4148985390294
-75.95354445,41.52924059,7.55497101956857
-87.70253,34.7312005,154.28301593403
-86.161209417,37.999233618,2.50027082182404
-84.3779027,33.9184289,45.9300027944388
-88.225188,42.198687,200.863007267733
-90.414687,41.551313,714.228129959425
-88.003812,31.090063,0.944910888201249
-90.643313,42.492688,201.579398110038
-85.715563,34.947812,0.840150473327302
-85.4271011,32.663316,2.60148966070167
-105.9588333,32.8588611,16.5746993839474
-77.155442791,39.861477868,20.2006065839905
-85.0985474,32.5401394,5.7943820262553
-89.527563,40.724563,233.610214596718
-96.9442177,32.8295183,423.479706957981
-73.445401,40.7326,4110.99842344124
-77.087483209,39.746453482,10.6113976311135
-86.9711698,34.8045487,6.02939930734777
-85.693694,32.421878,2.96844239085186
-88.249628,42.381199,45.1290817500691
-84.019444,38.773611,4.23875792774781
-69.6317121,44.5520105,8.63774024903213
-85.0009196513195,32.4674711617749,39.2332561690639
-88.176063,42.389688,33.3975209402454
-73.491687,40.821313,254.10819461266
-87.9028458,30.5231647,5.55246124918377
-87.0769445,37.7841665,77.2439526536609
-89.417812,42.419187,13.5126421004946
-104.72771,42.25731,0.503354249232727
-87.080813,34.523688,5.26927126309121
-87.000687,31.407063,0.60648680542088
-89.088188,42.267688,916.167100807489
-93.232119,33.275702,0.91321129851413
-96.415855,42.44467,844.331456138997
-86.8163773,33.2442813,26.8713946961781
-94.27433,39.10347,30.128042031077
-75.118409255,41.007572069,0.790983466120555
-90.951688,40.933437,1.75150651652852
-84.602063,37.093187,1.87867007190216
-86.95444,33.40178,26.8183857008691
-88.01581,31.25194,1.23214465765899
-72.59461,44.6803,3.08099257969443
-88.97719,40.31331,62.5180716373724
-94.9999999997608,49.2916666666615,0.0985413679231947
-94.8749999997598,49.0833333333265,0.139472814306871
-122.208333333311,49.0416666666595,0.28082443069483
-120.999999999968,49.0416666666595,0.0121250329582824
-120.874999999967,49.0416666666595,0.0117729969282967
-120.624999999965,49.0416666666595,0.00717181487775405
-120.124999999961,49.0416666666595,0.0194380651013263
-118.33333333328,49.0416666666595,0.0566197724006565
-118.249999999946,49.0416666666595,0.0692241145696496
-117.791666666609,49.0416666666595,0.05924115126855
-115.791666666593,49.0416666666595,0.0417772435657191
-115.583333333258,49.0416666666595,0.0397314038951164
-115.41666666659,49.0416666666595,0.0212798412704082
-115.374999999923,49.0416666666595,0.0364085001312028
-109.99999999988,49.0416666666595,0.132539256115815
-109.833333333212,49.0416666666595,0.13230911945126
-109.16666666654,49.0416666666595,0.0917025357957722
-108.708333333203,49.0416666666595,0.070339752739653
-107.91666666653,49.0416666666595,0.0559352356891098
-105.624999999845,49.0416666666595,0.108651916638027
-105.166666666508,49.0416666666595,0.134072201730596
-103.499999999828,49.0416666666595,0.217981157234173
-102.749999999822,49.0416666666595,0.184344672436223
-102.041666666483,49.0416666666595,0.1388060412144
-101.749999999814,49.0416666666595,0.151177309269609
-101.166666666477,49.0416666666595,0.144687493138933
-98.2083333331196,49.0416666666595,0.0855601762386914
-96.4999999997727,49.0416666666595,0.215153274968591
-95.8749999997677,49.0416666666595,0.515659770394691
-95.3333333330967,49.0416666666595,0.521128871385706
-123.083333333318,48.9999999999925,2.10559280511652
-122.791666666649,48.9999999999925,1.72966147932404
-121.333333333304,48.9999999999925,0.00245444060837251
-119.249999999954,48.9999999999925,0.273347077225813
-116.374999999931,48.9999999999925,0.183057944635559
-113.74999999991,48.9999999999925,0.0246769758720384
-113.708333333243,48.9999999999925,0.055800933581228
-113.416666666574,48.9999999999925,0.663091825615896
-112.041666666563,48.9999999999925,0.126328064098223
-111.791666666561,48.9999999999925,0.13601800225906
-111.041666666555,48.9999999999925,0.137670900461168
-110.166666666548,48.9999999999925,0.146550546257011
-107.91666666653,48.9999999999925,0.0588772116329422
-105.916666666514,48.9999999999925,0.0958348699546989
-103.458333333161,48.9999999999925,0.245736167221869
-102.958333333157,48.9999999999925,0.281076803994865
-101.499999999812,48.9999999999925,0.185244184991523
-97.4999999997807,48.9999999999925,0.589895714180629
-96.2916666664377,48.9999999999925,0.817200069831189
-95.7083333330997,48.9999999999925,0.904177774737785
-122.833333333316,48.9583333333255,1.09408637135942
-119.541666666623,48.9583333333255,0.390904543025565
-119.16666666662,48.9583333333255,0.248647182023788
-118.958333333285,48.9583333333255,0.300025817155356
-118.583333333282,48.9583333333255,0.282023589084395
-117.624999999941,48.9583333333255,0.305481626814887
-116.6666666666,48.9583333333255,0.0623124644151396
-115.249999999922,48.9583333333255,0.190220770869577
-114.249999999914,48.9583333333255,0.0295202563177577
-113.624999999909,48.9583333333255,0.181286330401083
-113.166666666572,48.9583333333255,0.747718921649057
-112.416666666566,48.9583333333255,0.466349904597936
-111.458333333225,48.9583333333255,0.436353192025032
-109.791666666545,48.9583333333255,0.474088942676929
-109.749999999878,48.9583333333255,0.474306037833766
-109.416666666542,48.9583333333255,0.451346907169938
-104.749999999838,48.9583333333255,0.65861268621049
-103.291666666493,48.9583333333255,1.23700747607769
-102.124999999817,48.9583333333255,0.752507521077914
-101.916666666482,48.9583333333255,0.679935226221652
-101.583333333146,48.9583333333255,1.1983646075329
-100.70833333314,48.9583333333255,0.409621019108154
-100.416666666471,48.9583333333255,0.32021813454664
-99.8333333331326,48.9583333333255,0.401049743435081
-97.5416666664477,48.9583333333255,0.755264565055882
-97.4166666664467,48.9583333333255,0.636954636924371
-95.9583333331017,48.9583333333255,1.53150874314503
-95.8749999997677,48.9583333333255,2.92008087294911
-94.9999999997608,48.9583333333255,0.439209003924995
-122.749999999982,48.9166666666585,3.6770040990133
-121.624999999973,48.9166666666585,0.000716802434149636
-120.8333333333,48.9166666666585,0.00935899701690132
-120.624999999965,48.9166666666585,0.0155958112598771
-120.458333333297,48.9166666666585,0.0157582522388373
-120.208333333295,48.9166666666585,0.0272124353475848
-119.791666666625,48.9166666666585,0.0812672785012642
-116.416666666598,48.9166666666585,0.672139174966283
-116.208333333263,48.9166666666585,0.280849533568412
-115.958333333261,48.9166666666585,0.0485552026329165
-114.58333333325,48.9166666666585,0.0641484868400686
-114.041666666579,48.9166666666585,0.0143538210352512
-112.91666666657,48.9166666666585,0.664584133309533
-112.166666666564,48.9166666666585,0.52139065236999
-111.999999999896,48.9166666666585,0.438775629242542
-109.499999999876,48.9166666666585,0.479031916316101
-109.374999999875,48.9166666666585,0.479968948224353
-108.249999999866,48.9166666666585,0.123706005081418
-107.749999999862,48.9166666666585,0.135565385078076
-103.291666666493,48.9166666666585,1.36603492104456
-102.541666666487,48.9166666666585,1.03641050281347
-102.166666666484,48.9166666666585,0.608203254054589
-100.374999999804,48.9166666666585,0.339991919950548
-98.6666666664566,48.9166666666585,0.106064013156084
-97.9583333331176,48.9166666666585,0.658612939683457
-97.9166666664506,48.9166666666585,0.847296764204212
-97.6666666664486,48.9166666666585,0.794977182502919
-95.9583333331017,48.9166666666585,1.81056185917095
-95.4166666664307,48.9166666666585,3.63458108906068
-94.9999999997608,48.9166666666585,0.507881612718144
-122.249999999978,48.8749999999915,0.36364296904363
-120.749999999966,48.8749999999915,0.00486474743324975
-119.916666666626,48.8749999999915,0.0634937236510994
-119.499999999956,48.8749999999915,0.471566803898816
-117.124999999937,48.8749999999915,0.0430486321572227
-116.958333333269,48.8749999999915,0.0971927183190866
-116.749999999934,48.8749999999915,0.0195561933281614
-115.291666666589,48.8749999999915,0.105575369867938
-115.166666666588,48.8749999999915,0.249894539830787
-114.791666666585,48.8749999999915,0.093441772532956
-113.208333333239,48.8749999999915,0.706070236034249
-111.041666666555,48.8749999999915,0.42950375106108
-110.249999999882,48.8749999999915,0.515561687361542
-109.666666666544,48.8749999999915,0.575937471322519
-109.041666666539,48.8749999999915,0.369523985382181
-106.791666666521,48.8749999999915,0.126486845165412
-104.124999999833,48.8749999999915,1.00661964656135
-103.708333333163,48.8749999999915,0.379058718548829
-102.999999999824,48.8749999999915,3.12839001549834
-102.49999999982,48.8749999999915,0.591612687072474
-102.291666666485,48.8749999999915,0.629080870382146
-102.249999999818,48.8749999999915,0.636386685746735
-101.916666666482,48.8749999999915,0.931624070021095
-101.333333333144,48.8749999999915,0.96589059939222
-101.041666666476,48.8749999999915,0.898564952379035
-100.916666666475,48.8749999999915,0.623882550273925
-100.458333333138,48.8749999999915,0.938441132636334
-99.8333333331326,48.8749999999915,0.798318010908634
-99.5416666664636,48.8749999999915,0.855174653440563
-98.2499999997866,48.8749999999915,0.374973123151468
-96.0833333331027,48.8749999999915,1.12210822144892
-121.458333333305,48.8333333333245,0.000356261332382712
-120.874999999967,48.8333333333245,0.00651245449254554
-120.458333333297,48.8333333333245,0.0175589260595624
-120.083333333294,48.8333333333245,0.0386384476498674
-119.249999999954,48.8333333333245,0.332229898929362
-117.999999999944,48.8333333333245,0.523623483058362
-117.91666666661,48.8333333333245,0.470386741758271
-117.041666666603,48.8333333333245,0.0689100383675238
-115.874999999927,48.8333333333245,0.127989603952628
-114.916666666586,48.8333333333245,0.60409576450495
-111.749999999894,48.8333333333245,0.551171150456447
-109.499999999876,48.8333333333245,0.646061440446433
-109.291666666541,48.8333333333245,0.531114249198769
-107.958333333197,48.8333333333245,0.322670482508207
-107.833333333196,48.8333333333245,0.310453014444349
-107.49999999986,48.8333333333245,0.145942726843208
-107.249999999858,48.8333333333245,0.180573871245254
-106.791666666521,48.8333333333245,0.133586539713261
-105.124999999841,48.8333333333245,0.559687631736683
-104.833333333172,48.8333333333245,0.826640357286486
-104.124999999833,48.8333333333245,1.10886380248742
-103.083333333158,48.8333333333245,0.968460792461039
-102.416666666486,48.8333333333245,0.615122854303094
-101.916666666482,48.8333333333245,1.0130999344139
-98.8333333331246,48.8333333333245,0.773101886815866
-96.9999999997767,48.8333333333245,1.91793921689311
-96.8333333331087,48.8333333333245,2.39115383813085
-95.8333333331007,48.8333333333245,12.5620489816682
-122.541666666647,48.7916666666575,2188.38044196805
-121.499999999972,48.7916666666575,0.00335297468237347
-120.624999999965,48.7916666666575,0.0192341964930168
-119.124999999953,48.7916666666575,0.165571248337185
-118.999999999952,48.7916666666575,0.555851563289137
-117.708333333275,48.7916666666575,0.553430626509253
-116.6666666666,48.7916666666575,0.0178345502324912
-115.166666666588,48.7916666666575,0.133823706355951
-114.833333333252,48.7916666666575,0.398834345801371
-114.16666666658,48.7916666666575,0.29533942608684
-112.999999999904,48.7916666666575,0.642024729618675
-112.333333333232,48.7916666666575,0.952914576416121
-110.583333333218,48.7916666666575,0.481531168739476
-109.874999999879,48.7916666666575,0.728142875813947
-108.458333333201,48.7916666666575,0.145414470206415
-106.624999999853,48.7916666666575,0.148842594727788
-105.666666666512,48.7916666666575,0.405263903377234
-105.499999999844,48.7916666666575,0.891631182856254
-104.749999999838,48.7916666666575,0.914343104852199
-104.374999999835,48.7916666666575,1.0619261023409
-103.958333333165,48.7916666666575,1.13999579929091
-103.624999999829,48.7916666666575,0.470261864027063
-102.749999999822,48.7916666666575,1.45598407600721
-101.333333333144,48.7916666666575,1.27966225826941
-100.666666666473,48.7916666666575,0.601648821185591
-100.416666666471,48.7916666666575,0.502216658449619
-100.041666666468,48.7916666666575,0.272733855792949
-99.4583333331296,48.7916666666575,0.125926944729746
-97.8749999997836,48.7916666666575,0.613449898539505
-95.6249999997657,48.7916666666575,4.80027747244584
-95.4999999997647,48.7916666666575,3.66892287448446
-95.1666666664288,48.7916666666575,1.16221820838808
-122.91666666665,48.7499999999905,1.87370233023472
-122.208333333311,48.7499999999905,0.663412490339506
-121.458333333305,48.7499999999905,0.000451602378695271
-120.624999999965,48.7499999999905,0.020996398298252
-119.624999999957,48.7499999999905,0.680748850200534
-117.249999999938,48.7499999999905,0.0664831374521506
-116.999999999936,48.7499999999905,0.0259965283911661
-116.499999999932,48.7499999999905,0.156586988886834
-115.624999999925,48.7499999999905,0.106015827251343
-115.499999999924,48.7499999999905,0.0947429398870234
-113.416666666574,48.7499999999905,0.219997494308015
-112.958333333237,48.7499999999905,0.711898447521807
-112.791666666569,48.7499999999905,0.669938020846457
-109.916666666546,48.7499999999905,0.81305044306215
-109.708333333211,48.7499999999905,0.846523547955326
-109.666666666544,48.7499999999905,0.841194645506698
-109.624999999877,48.7499999999905,0.828663725065947
-107.333333333192,48.7499999999905,0.188441476674903
-106.749999999854,48.7499999999905,0.152693707937578
-106.624999999853,48.7499999999905,0.159339327075462
-105.708333333179,48.7499999999905,0.483886231228817
-104.99999999984,48.7499999999905,0.63512557559521
-104.791666666505,48.7499999999905,0.854852533578332
-104.499999999836,48.7499999999905,1.56760865893633
-103.874999999831,48.7499999999905,1.46632269021676
-103.208333333159,48.7499999999905,1.366892297617
-99.2499999997946,48.7499999999905,0.497515461941914
-97.8333333331166,48.7499999999905,0.668151758473745
-95.2916666664297,48.7499999999905,1.50799455925141
-122.958333333317,48.7083333333236,1.49548669191845
-121.833333333308,48.7083333333236,0.00010301585346398
-121.791666666641,48.7083333333236,0.000153628171968576
-121.208333333303,48.7083333333236,0.00279687187202167
-120.541666666631,48.7083333333236,0.0314746410010945
-119.16666666662,48.7083333333236,0.283555978444307
-118.041666666611,48.7083333333236,1.37362746551723
-116.166666666596,48.7083333333236,1.04339759885826
-115.249999999922,48.7083333333236,0.102256398850186
-114.708333333251,48.7083333333236,0.198640165345598
-113.874999999911,48.7083333333236,0.0532441737548582
-111.66666666656,48.7083333333236,0.613108146019835
-110.583333333218,48.7083333333236,0.571643778389254
-109.416666666542,48.7083333333236,0.827410142258017
-109.333333333208,48.7083333333236,0.720006765827287
-107.708333333195,48.7083333333236,0.182383374607076
-106.541666666519,48.7083333333236,0.180740151839391
-105.499999999844,48.7083333333236,0.783818601614884
-105.374999999843,48.7083333333236,0.922137544888115
-104.291666666501,48.7083333333236,0.433208551585754
-103.33333333316,48.7083333333236,1.40343181587878
-101.958333333149,48.7083333333236,1.30084864236677
-99.7499999997986,48.7083333333236,0.379933161589585
-99.6666666664646,48.7083333333236,0.39675555164331
-99.5833333331306,48.7083333333236,0.138742346525469
-94.8749999997598,48.7083333333236,0.540711398527947
-123.124999999985,48.6666666666566,0.803103666473141
-122.08333333331,48.6666666666566,0.0267264943921425
-121.874999999975,48.6666666666566,0.00079964294987858
-115.499999999924,48.6666666666566,0.10664349339413
-114.833333333252,48.6666666666566,0.607307757596526
-114.499999999916,48.6666666666566,0.0810321006067636
-113.833333333244,48.6666666666566,0.399922917299851
-113.624999999909,48.6666666666566,0.208004668151021
-113.249999999906,48.6666666666566,0.322283416286517
-112.541666666567,48.6666666666566,0.71740260907009
-111.958333333229,48.6666666666566,0.583158914899286
-111.416666666558,48.6666666666566,0.732667848427886
-110.291666666549,48.6666666666566,0.757499782404194
-107.833333333196,48.6666666666566,0.197250838398878
-106.291666666517,48.6666666666566,0.112658946837477
-105.208333333175,48.6666666666566,0.667170968415192
-104.749999999838,48.6666666666566,0.937287696705996
-101.499999999812,48.6666666666566,2.49188525473632
-101.333333333144,48.6666666666566,2.70257039069381
-100.916666666475,48.6666666666566,2.6172914750761
